val_loss,val_acc,loss,acc
18089.57286507082,0.010403379441729478,18149.30885607841,0.009268659789422866
18089.57286507082,0.010403379441729478,18148.224052360463,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405236393,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405235353,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405238126,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405235353,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405238126,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405237086,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052367394,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405238126,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405238126,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405235353,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052360463,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052367394,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052367394,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052360463,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405238126,0.009265109938977367
18089.57286507082,0.010403379441729478,18148.22405235353,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405238126,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052360463,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052374328,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405238126,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052367394,0.009265109938977367
18089.57286507082,0.010403379441729478,18148.22405233966,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405231193,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052367394,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052360463,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052360463,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405238126,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405236393,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052360463,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052360463,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405235353,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052367394,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052374328,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052367394,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405238126,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052360463,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052367394,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405235353,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405238126,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052367394,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405238126,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405238126,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052360463,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052367394,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405238126,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405238126,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405235353,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405238126,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052374328,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052367394,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052374328,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052367394,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405235353,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052367394,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405236913,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405236393,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052367394,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052374328,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405237086,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405236913,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052367394,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405239513,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052367394,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052367394,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405236393,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405238126,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405236393,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405233966,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405238126,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405237086,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052367394,0.009265109938977367
18089.57286507082,0.010403379441729478,18148.22405235353,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052374328,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052367394,0.009265109938977367
18089.57286507082,0.010403379441729478,18148.224052367394,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405239513,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052367394,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405235353,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405235353,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405236393,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052367394,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405233966,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052367394,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052367394,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052374328,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405235353,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052360463,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405235353,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405235353,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052367394,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405233966,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405235353,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405238126,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405239513,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052360463,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052360463,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.224052367394,0.009265109938871573
18089.57286507082,0.010403379441729478,18148.22405238126,0.009265109938871573
