val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.0020318816493286465,362221.9558370988,0.004725651383552109,428216.1225944692
0.001292938732558055,193028.32490970741,0.001596301470391763,198201.23764774745
0.001321949342663567,177143.19217390948,0.001453491025413725,159139.74796934397
0.001314999227781809,82304.53978289926,0.0014002156422868103,142209.9848104269
0.0013031227894722548,123644.78020893366,0.001368336914893866,130511.98350183181
0.0012549422158524746,135561.40243130916,0.00134985784946506,119426.74111933193
0.001268775283156964,100676.90004300681,0.001333965103254662,113963.04959381804
0.0012505348235314886,136961.8638535459,0.0013246572651470089,107609.2800026781
0.001266364437830904,94618.8822131572,0.0013142078088784898,105298.7182670299
0.0012709086993435126,130540.57231550371,0.0013108914391496754,103662.69667842022
0.0012511224069028215,129805.6830258608,0.0013036291858454746,102484.70109034548
0.0012597026511315154,100585.3489553636,0.0013007914342932426,100089.24881049232
0.0012743525474666225,129198.476395748,0.001295986964508047,99242.77891246876
0.0012413128122543478,127510.79793771663,0.001294614784660049,97858.45838390075
0.0012525826716547918,118340.70026550033,0.0012933317371602324,98548.35958039024
0.0012429782498407907,108739.84293281306,0.0012887477756587384,95043.0618491942
0.0012304201152303082,102537.80422463709,0.0012869484900904866,95795.31193517936
0.001279618324284111,88967.11099046978,0.0012836817021144784,93943.27125088945
0.001233665686172043,81903.97160803077,0.0012827718169576435,93097.79600756314
0.0012328459599674952,137480.41692484167,0.0012803463595217007,91771.70687062606
0.0012315912833186996,86075.71758407724,0.0012776621081857908,91769.92701613608
0.001224605928557462,102509.36951085147,0.0012756562607377196,90546.92904618368
0.0012368404806788482,90558.23352003681,0.001273446455244482,89627.38881372473
0.001224759740628398,113224.24140658848,0.001269415779149991,87177.65131649023
0.0012312180499194371,118256.12041697066,0.0012722332601381161,86919.61147158824
0.0012311066190173314,134751.01716280973,0.0012725814199177688,86697.38024544808
0.0012359480629841062,99040.51187582641,0.0012671558793595611,85959.04564920506
0.0012518323239496464,78798.73965083883,0.0012685448247486213,86295.04978074698
0.0012299134679536745,110004.7238662078,0.0012675965839211586,86703.99277315177
0.0012236857115979973,93983.50362782973,0.0012638394862300709,84656.00257071762
0.0012191054055842555,122272.73744343461,0.0012654163192535215,85234.98994699304
