val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.001226948628034405,95252.89189016925,0.0034675650993296545,180720.4424161198
0.0012247818788088656,93222.16953322344,0.0014259782906369657,104232.34840014669
0.0011840458089381859,96417.38628251887,0.0013897814197923431,94318.15475857025
0.0011798347412096278,86811.74360885157,0.001376405155789562,87876.85794019618
0.0012299682414273073,82486.78499224421,0.0013646035811820578,84937.14011939701
0.001190157879153272,85889.07813579321,0.0013517729333006373,81432.75300811642
0.001189491977246657,87249.12301586845,0.0013483389214220848,79747.12471126505
0.001259055235126837,71222.1238415814,0.0013407597846216905,79181.0996697826
0.0012240284929957615,73977.49572476892,0.0013360965467135975,77434.07565664807
0.0013233619448769361,98211.46509582587,0.001333625565555234,76361.90930096828
0.0012335138771054786,70072.20953827772,0.0013276511738360677,74268.03170297171
0.0011788891051614466,69369.35011208979,0.0013220829039382292,74067.922949807
0.0011709032467396563,73479.53177324744,0.001316546757269109,75397.15650544951
0.0012405430162166534,64113.313237642855,0.0013128207919841804,73619.7630202305
0.001200982725405367,78933.34564114384,0.0013109471377411293,74219.46695090507
0.0012103962683226745,71057.50754247801,0.0013047465152621015,73941.1344911898
0.0011964692363618612,77076.9784998503,0.0013045406233847875,73141.40029270151
0.0012684452685976203,61463.409704882826,0.0013016287401060038,72704.0726729549
0.0011775779996209077,72185.67651145256,0.001298848972010753,73572.72971218509
0.0012600789982200008,59350.71528614411,0.001294405204462511,72971.53072773076
0.001194141691284268,67567.65946545226,0.0012926277443323236,73029.44334672655
0.0012044743736169842,66336.22949793536,0.001291149993174692,72378.2541308982
0.0012276649922791502,90732.55044193429,0.0012896274440830512,72390.14402310908
0.0011800872940979652,71000.42592580884,0.0012868299078458007,71921.53600768886
0.0011992857794041478,73371.754267216,0.001284742858150752,71875.44585346921
0.001182151761313568,70725.52502560355,0.0012846103817092554,71643.05104543139
0.0011739233065397522,82380.56083002129,0.00128198699565362,71429.8709706689
0.0011934658159245372,69917.37033496777,0.001282526426940272,72222.19618290673
0.001222224440509381,64466.12193526957,0.0012784502205260976,71580.80758540632
0.0011936361469801892,72217.06750626389,0.0012773792463478075,71346.24797301304
0.0012410762143709858,90009.65598144691,0.0012699098420086508,72111.87345125963
0.0011758699058343415,73563.53946038008,0.00127268198212954,71782.0293307235
0.0011849813771813394,71292.9472242723,0.001272088755864446,72071.26559438862
0.0011841883672082524,66570.93469130508,0.0012698469549739387,71280.78790869971
0.0012301997762491285,83684.89581637713,0.0012674057453397859,71759.60269778017
0.0012072828828943265,77987.92016529714,0.0012681071108624402,72168.79370646874
0.0012160339907230022,65692.4230552605,0.0012654002605930737,72162.61402719934
0.001178637497459545,73908.52155261494,0.0012652322675589841,73151.39178438876
0.0011867521817190338,76844.67510424713,0.0012648870362625224,72639.78836028866
0.0011795588864101441,69416.69440701944,0.001264284725429022,71730.94775726605
0.001202120066395786,81184.88027088928,0.0012618145735253088,72322.0169474646
0.0011692749731401987,78846.1559560605,0.0012616545640216923,72274.98315427586
0.0011731752984087613,86804.95794321287,0.0012614376686766744,71832.38081974306
0.001189560733010499,84537.5234846325,0.001259427491162481,71960.91823581958
0.0011801301011484702,81273.26882062212,0.0012605441315361669,72114.52306522704
0.001162765298772676,69745.00232903546,0.001257898523794589,72842.93636625604
0.0011755025007231337,63617.68793967985,0.001258482012457883,71467.53038233961
0.0011716286389237085,82873.39291581215,0.0012566017074078766,71245.21954554136
0.0011721682466471121,64877.93929566539,0.0012548199386340862,71739.49289106602
0.0011748140868904123,68616.32967577435,0.001253870356796606,71486.9893496853
0.0011830584864825772,85927.49968907236,0.001255843468120736,71603.43562539766
0.0012563247315609488,58164.890477215966,0.001254939634680856,71723.35181333755
0.001166114586405578,65392.14570355928,0.0012550765916081385,71979.0360896863
0.0011687403427561257,78229.13586199858,0.0012552920182379173,71140.76349153793
0.001171473663004087,76381.59618141135,0.001252750106694609,71469.29531760274
0.0012140559585378005,71444.58407567028,0.0012522653218798362,71274.98314338633
0.0011629776496954955,68505.5731649745,0.0012534589076546316,71153.28947607073
0.001186979256812321,66989.51801461159,0.0012528615489587759,70850.02690739701
0.0011761596033337573,59429.02523843427,0.0012539186662715793,71246.28507698613
0.00116962791848784,70965.4938076958,0.0012518928573810207,71241.04090771453
0.0011762442575393914,68673.97797005669,0.001251021302594322,70414.47329314092
0.0011668461124003362,68136.48235331573,0.0012523014125214041,70561.22074484274
0.0011915719948038916,77656.55455427723,0.0012512771151236034,71329.5967604222
0.0011611297470229672,78250.41300728753,0.001249515482670542,71103.39711291766
0.0012256141920517914,57886.00833951548,0.0012493728174373783,71019.74770924823
0.0011801920381347432,76758.95210184786,0.0012490711005809256,71021.61326995037
0.0011964408744611495,68453.88004777627,0.001249311210849788,71232.9050222988
0.0011737168439170055,72920.79406304796,0.001248776600565191,70579.60080742926
0.0012066183818391415,80434.82649797061,0.0012484069344578536,70297.66551960897
0.0011669737143811373,68991.3134836196,0.0012493714684233693,71701.86130301637
0.0011720795723747337,72884.30892431618,0.001248137672529735,71513.63356419076
0.0011864526561276782,69134.22490759347,0.0012481080640274478,70855.27753744563
0.0011727956130113786,71030.56898250758,0.001246863299028295,70163.99530152642
0.0011775931615231872,84471.26499953633,0.00124614706968639,70582.59436523622
0.0011785320242948245,74312.19918806278,0.001246641367677833,70214.71407725525
0.001170206434825452,67119.41169520929,0.001245972546312753,70890.4723782281
0.0012335234321684296,60391.26262282552,0.0012481489717844822,71032.89105812597
0.0011582507464220281,76975.48748775704,0.0012470857643252253,70543.04702975952
0.0011608984979101246,65609.20081078126,0.0012462690034503114,70816.73763428806
0.0011659412567893736,68117.41105879276,0.0012474792768795242,70067.62937268158
0.0012044841567446386,60165.92721722669,0.0012461864051727862,70895.54373629353
0.0011674198736924223,71511.43091182747,0.0012465576106572174,71335.90715916606
0.0011733929517788366,75830.62178927376,0.0012453753700675545,71187.17254930091
0.00117684410566572,76085.34062536403,0.0012455391569042454,70335.74332795182
0.0011572138389495637,70628.92577837607,0.0012438774441356519,70665.75952482485
0.0011617245479539201,70094.05670433052,0.0012454075058572582,70185.57851160971
0.0011662949177703424,69956.28415286413,0.0012436749457929194,70872.39669717899
0.001161956786859658,73213.51695761089,0.0012438342440416563,70546.52295498706
0.0011671820867716958,70833.07025122136,0.0012432496928065937,70179.36533809407
0.0011926860442563168,72026.48177281316,0.001241359346388397,70961.76790235053
0.0011729295177691692,85965.37625846341,0.0012439379285995957,69445.9839970041
0.0011698177232398264,67083.73674388733,0.001242039010145958,70800.75875950327
0.0011854072225328648,59048.717746103204,0.0012427804299021594,69997.41995019386
0.0011846422301213105,81354.71593089506,0.0012446036347601487,70358.63606208008
0.0012021147057332561,61082.34562275067,0.0012424178983403687,70395.88144256784
0.0011710374279943047,81027.86674290254,0.0012450304480616159,70069.87289124654
0.0011703826759743138,73018.71020349747,0.00124286688766287,69695.21558561912
0.0012032281092865856,73367.38426958413,0.0012431786886528081,69912.90779858512
0.0012470922711883385,81397.82388505443,0.001241626271277978,69891.96294673494
0.001162929417375802,78417.20850311892,0.001242491791047549,70198.06462733408
0.0011668629847574384,73433.78501303233,0.001240533759925339,69963.49831566625
0.0011639098118559502,71469.76812921766,0.0012424542461266985,69718.27789844248
0.001160440107947724,79148.58922454513,0.0012407612425288917,69271.161788079
0.0011689412989402408,73248.17752978289,0.001240002934457272,70140.04759247754
0.00116620557159937,80212.4670978716,0.0012419939783003616,69809.07448904339
0.0011706893432280728,71218.57013102708,0.0012390158530134194,70305.86127724552
0.001157998673184459,70943.32712822418,0.0012400073405200408,69932.5075002111
0.0011652936772657441,66590.7221057002,0.001238676781164619,69864.12647571984
0.001166899304723824,65303.790126014945,0.0012406537838696885,69741.36056081341
0.0011855415263467867,70863.71534017407,0.0012414352962785173,70062.82812296799
0.0011748080259772738,64583.3621081424,0.0012387346902362508,69485.81749060699
0.0011662469436146247,75759.55241514489,0.0012382862448822379,69676.13867002292
0.0011746325117903643,68618.81937780113,0.0012395237610235035,69413.97843172564
0.0011657386243761295,63781.582346392745,0.0012385838810221143,69590.72838816748
0.0011676629274300528,70808.69409165317,0.0012406861193700843,69113.52907623537
0.0011708632318753575,79815.56579649718,0.001240521615872794,69926.52277236081
0.0011571778626561912,76091.13122050067,0.0012376008844609291,70536.33737503334
0.001162991811694387,72756.40205067268,0.0012381618505608847,69737.31004244684
0.0011753804717404405,63554.14514841119,0.001238236250854336,69723.18077409407
0.0011615920006059384,70701.02925398953,0.0012384082142662064,69065.14317937575
0.0011590446346147617,75096.44871025543,0.0012387342349444086,69261.98719686792
0.001169779860894143,66059.85173650068,0.0012374306349303215,68675.9974774693
0.0011959739646802317,81171.93984551268,0.0012401635474568109,69376.56865203282
0.001161073653322995,71334.09247614507,0.0012388431155740006,69064.0493800997
0.0011590026403626192,68285.3794973542,0.0012394650729327479,69159.59474131942
0.001207770487780793,68861.72610592781,0.0012384501151256994,68775.04179704476
0.001165603983010306,69071.39511025175,0.0012369161047451642,68844.34861787909
0.0011646170459449138,77093.6835996256,0.0012383634012544866,68712.48438074825
0.001182001096864435,80707.59925118713,0.001238599633646691,69133.81731602142
0.0011862240576046542,77299.66258443616,0.0012382963211030958,69027.41453625122
0.00116798104815169,65665.91469288128,0.0012383623592144351,68972.95163697543
0.0011615299998314387,64700.78992544634,0.0012372710234018888,68878.1677355048
0.0012146519737518968,71031.26817698881,0.001239182390111047,68582.49885591946
0.00117400267331541,64198.03982849899,0.001238184682835102,69003.80171052813
0.0011631769271076313,62734.52720886673,0.001236692388644613,69222.24598474368
0.0011728046130973435,65940.96994581167,0.0012380589042038754,68836.52905693204
0.0011809504183219882,67098.51935217204,0.0012372454603848297,68921.4093962446
0.0011662173204337269,75790.43343415091,0.0012373211673802106,68059.68526062419
0.001169897133651245,68157.02993559069,0.0012365523430104477,68127.66517512542
0.0011714805288053451,75443.9620573121,0.0012368528839693652,68974.28264467439
0.0011768948899826995,68902.37829841312,0.0012348068761052241,67679.84584166366
0.0011590391817244373,70090.03055489136,0.001235758507827522,68465.26009338851
0.0011865788007357392,70814.90849805441,0.0012355496878342774,68159.1516709231
0.0011929841524448784,57012.99744896917,0.0012365236872540553,67638.86914815642
0.0011610503948192095,63282.50786630641,0.0012378560674434474,68494.63536206042
0.0011603264569092747,69485.31549971567,0.0012349661734687694,67853.3600492673
0.0011608969111489606,70484.61701669257,0.0012364184281630098,67852.23227975635
0.0011755910968942382,67114.59088845665,0.0012348632620846436,67705.90127650298
0.0011636443098510135,65869.01144907926,0.0012360063198163453,67751.57648329664
0.0011634966739436992,66160.46479032678,0.001235298285001899,67016.86092876313
0.0011615409788979347,65166.940171288974,0.0012347589302011735,68039.62626586939
0.0011694052786158,59558.78258851842,0.0012348445081571415,67198.43908732795
0.0011641719606184564,61128.15681766567,0.0012344005943916003,66676.4127699829
0.001217861813248533,80474.08637114459,0.001234385540348315,67094.83189079692
0.0011806334950390173,67710.15245707876,0.001234225908073379,67979.42425781216
0.0011690854661490812,70079.93285214751,0.0012331496680519829,67684.44199934075
0.001185926926452865,60764.52202477024,0.001234299980149876,67799.96098489361
0.0011684712966046845,64919.022243157226,0.0012340239326875547,67264.6155355088
0.0011627188211754715,75157.10870591641,0.0012332668268858896,66975.14153471428
0.0011802011632733448,76008.37998260185,0.0012337057582676018,66917.17255274308
0.0011832401459420504,77027.66985210229,0.0012339738798469039,67933.16546165188
