val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.00154883356282502,219425.4266031949,0.0036554867321871524,425430.3817294237
0.001404598285760795,99810.620072897,0.001571633978545189,200922.56646787614
0.0012645641034211982,168226.35254698177,0.0014384269684321466,169113.84506057165
0.001283201631681778,197657.40821755852,0.0013907002903296385,150010.09474243084
0.001272089898753888,130964.31229084152,0.00136212309808463,137505.89069048682
0.0012806660919334196,106200.66741341031,0.0013393163759888064,128553.53520549579
0.0012745834949167683,145315.75306770016,0.001327756143953922,122282.95741277041
0.0013135623127716867,148075.19519655276,0.0013127107914545398,116644.6386413695
0.001351890895225704,122066.79450247234,0.001305871232047667,113457.30766170872
0.0012442149410265963,121150.7425207166,0.0013002929839688523,110210.5233319056
0.0012560282826809062,146330.57065564764,0.001293604731122375,108126.53791304276
0.00123625484194054,137856.86662663598,0.0012859029733756637,104654.35249297819
0.0012445938012958402,124181.07788595262,0.0012822438400234136,104622.03465089912
0.0012401749481144395,94074.34376092095,0.0012781967409019213,104129.32720424273
0.0012277175020377787,100547.92628109085,0.00127483794584659,102569.33077523697
0.0012305504698537158,103775.82122490993,0.0012725420769431081,100850.37744516943
0.0012186480430169523,95167.73420511861,0.0012716519752321118,98504.57397915307
0.0012154749120973534,91752.79433479431,0.0012707453741193878,98816.48036075718
0.0012553055514141452,77051.73664569462,0.0012679373106180766,97055.64888546357
0.0012179799887401819,107774.83816071086,0.0012668650699249157,96426.92895965058
0.0012165198363456322,104567.51530826063,0.0012653729356359395,96673.31246944744
0.0012256538038363178,103840.75478931387,0.0012609985597849883,94698.24593120023
0.0012094978490301935,85338.7958884426,0.0012612611108124994,94466.3314844503
0.001222246735874515,85667.57387595363,0.001260148235311083,93150.5320536644
0.0012216866352363883,89773.16444993812,0.0012592746928764722,91202.69175537911
0.0012202937518036405,83408.00957834035,0.0012585235545911645,91876.75206654327
0.0012377975680022706,98659.91635759112,0.001256657152443021,92106.73850506119
0.0012111033212526177,102984.0542741326,0.0012573468712722123,91531.78197367108
0.0012213707326183374,76619.73716105471,0.0012543692819050867,88727.57013261673
0.001235275028025756,75469.13871686802,0.0012546979415791637,89852.0138844706
0.001204799138508434,89105.13954641287,0.0012561070201853727,89810.25259190508
0.0012461590271252005,71026.99386242827,0.0012526669855948177,89245.93774064384
0.0012056250982277656,82048.75613639022,0.0012514030603652056,89311.63604589789
0.0012046497731358296,81733.11384431738,0.0012530887667109095,90091.02831393408
0.0012307733777337584,83080.6688037234,0.0012504360074969496,89669.45092060752
0.0012437793755095976,97458.5140689887,0.001252044680046404,90105.19058660955
0.0012113341917396815,97926.49873770468,0.001248793576473306,88246.04573610456
0.0012161218013818941,94369.28255610685,0.0012495304891094316,88632.06520123241
0.0012154100346706354,74614.43549575092,0.001250463314617613,86860.43189052974
0.0012362658777643589,90485.18425730924,0.001249551894675541,89004.03529084228
0.0012110396208151806,88991.48014536865,0.0012470579694703863,87733.21011270865
0.0012202081949091396,67831.37870194529,0.0012456670850380083,87098.73452722495
0.001209486609062732,86311.36699612798,0.0012473834963134427,88044.48176374586
0.0012082112995625302,103281.88103474879,0.0012475317236443964,86880.79444509507
0.0012141142883392545,95180.83377939969,0.0012473976935573506,87758.95149043476
