val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.0013286699566038714,229776.64586190422,0.004342992964683167,462319.9474067045
0.0012859858027638037,112852.44462801208,0.0015472728763817455,225733.2076333489
0.0012371377389941382,177132.24708742948,0.0014345493105732377,191995.83795514525
0.0012687381526133676,177429.57616095335,0.0013861330499666262,170533.18512142988
0.0011864302807503993,139809.6937884813,0.0013562947582034782,155908.03482529183
0.0012137610791464251,187166.5712626206,0.0013357312881187482,143551.57180298914
0.0011861807561952785,93821.98585482112,0.0013183642807779198,136258.22055886273
0.0011820375114713446,130183.22288432748,0.0013036142608220292,129186.41286236967
0.0011664271210012696,145133.87439017536,0.0012937759753611424,122390.17638997456
0.0011612448207711213,158998.45038858117,0.0012828830046489503,118777.0040185475
