val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.0016928671341239954,360977.9953885507,0.0037010440742701973,523127.5480007016
0.0014857649591891908,323844.115432868,0.001866507513053149,318424.5227065009
0.0014125772452557592,301216.1933845379,0.0016870084599044776,270802.4269215539
0.001550280471532084,209557.65245771743,0.0015961760126174567,242486.2100549079
0.0014605690809899236,226682.94194067383,0.0015471645349029277,221402.3996195855
0.0014567642847747126,191965.46279345412,0.0015121015123693087,208353.2853425201
0.0013644301497392256,197398.8043803085,0.001488389868406547,200873.4718320981
0.001401768089384759,168958.97621887337,0.0014616994025601203,192178.67200766984
0.0014006959477047406,193648.1580356705,0.0014512549680462214,186636.87734168605
0.0013734151579367284,161923.5437791353,0.0014449722128840354,182067.65980460984
0.0014426915893244318,157413.35083201004,0.0014289023549291522,177854.44074592783
0.0013490467529549497,196724.598078814,0.0014225892043774077,174518.86107984555
0.0014457152915666454,234358.71910962483,0.0014133106532154636,169210.74893007745
0.0013821989265403612,150522.1484125287,0.0014056464257404628,166772.74723630946
0.001498835537982244,151141.26266251772,0.0014040216442405358,165183.3683007137
0.001356143004010753,225175.45094374858,0.0014004487928617202,160843.11130858804
0.0013409272138849506,160527.58387848653,0.0013938245359253801,157592.94679973126
0.0013716351513049633,158504.0396786074,0.0013915152303427322,156610.0825555496
0.001352588920026007,152459.5601495697,0.0013883525121871887,152864.6364325849
0.0013408889913872166,155587.8805616994,0.0013826197491743277,152695.85515789478
0.0013240145392050587,172803.74476251221,0.0013825817098348826,148206.21256188833
0.0013648293071199453,137173.95428776144,0.0013797419448720158,147796.2821636943
0.0013772884321246585,170910.09786687736,0.001376603747293561,147419.65349511825
0.001345348421874765,147693.6045175739,0.0013731116968505406,145052.54322041365
0.0013249672966109108,161692.53581482774,0.0013738969201509779,143833.20571267465
0.001350590770799645,187582.77108617558,0.001368753890849988,141280.1586977998
0.0014319123655372964,150867.62556265225,0.0013670594796392074,140654.09176851076
0.0013346167024061524,172045.18879805983,0.0013616727343905251,138290.7201713831
0.0013291172991015177,150991.7262337859,0.001360314666665382,138161.46345962732
0.0014005222878378117,157092.09493814784,0.0013595543561548556,138346.33457102344
0.0013501122548732695,163279.20679667318,0.0013552475703469116,137332.54737915588
0.001331192807927065,173908.3694091781,0.0013562263942341753,135248.18851879454
0.0014552814742630285,119405.72846644881,0.0013518289704580536,135973.46426834908
0.0013199530334327182,145807.18379198754,0.0013534550237559505,133081.89809195668
0.0012961832728766436,152376.15290209136,0.0013520113248960204,132512.70808254508
0.0013438923523302279,142577.81720865215,0.001349410105916536,131841.2763054773
0.0013135666668082642,134265.99925185132,0.0013479907389311958,130718.10483985102
0.0013399066231568899,134585.98352022842,0.001343918019142987,130667.99091840239
0.0013143619718708594,157462.42583215056,0.0013439616009381045,129967.76831412097
0.0013238582050000961,144490.90068817287,0.001342457186411314,130757.62895982707
0.0013069764954863187,131867.84699553275,0.0013407473713582883,131635.42801329945
0.0013390442387118486,139482.249822838,0.001339885148127294,129197.19110595994
0.0013018331503049493,134010.35182983967,0.0013399432841065195,130415.65317802747
0.0013419012814386486,107941.29926215278,0.001338144539092016,127862.98999049909
0.0012964565022635678,136915.22913550047,0.0013380828228208078,125714.79954073511
0.0013051237972501596,148769.1247182907,0.0013334696641121601,126448.33056460282
0.0012989782948553909,147585.3133561447,0.0013359066124514457,126072.82060075553
0.0013357582441084373,156145.42378322777,0.001332453327955956,125090.90817961139
0.0013787465786979068,122517.49656085995,0.0013329972067078208,126335.24117426315
0.0012845451335561134,136863.113608591,0.0013325233962289712,124672.99114927479
0.0013153771813728047,120796.57446498222,0.0013276368686268316,125567.3152151557
0.0013198731962450593,130162.59341458006,0.001326693799322081,122640.71763365004
0.0012883452061003024,141357.31311233935,0.0013290240228075905,123594.5102998477
0.0013579827023380284,102010.05094378689,0.0013288950078021663,124270.48511883497
0.0012933906178114935,113621.76817954342,0.0013245715508374688,122188.3208707859
0.0013520788972684265,137172.10496536465,0.0013242279581024401,121675.59668590395
0.0013276767074806844,147443.91081872353,0.001325417703327093,120014.99740012483
0.0012770857027909744,122469.99012784788,0.001321746429258697,122193.93917090965
0.0012839361339072124,153501.14699829812,0.001323465427407487,121317.20425760778
0.0012800695764288363,129037.70292229191,0.001319415049981003,120940.87228299885
0.001278671076495453,124556.63005304514,0.0013213131619216815,121917.79792744304
0.0012988974526634176,128791.92183891617,0.0013209021911340174,121836.37719760765
0.001317578578960694,132817.30549041307,0.0013195678629295759,122398.55954291805
0.0012852020353196635,123965.31741739549,0.0013193922804568142,121791.20041884636
0.0013454221189554997,144465.04517318448,0.0013160196444121427,121977.6363174254
0.0012742997200953855,124561.51351837504,0.001314894827658829,121294.20262626621
0.0012954598134412186,139034.87393418592,0.001316830878226265,122522.05326565808
0.00130471649471016,163290.48975490715,0.0013177244145176458,120692.15291532269
0.0012768995353687595,140225.0747794863,0.0013154081116690882,120068.40096557717
0.0014058816727226086,120455.27628630225,0.0013135649061290565,121306.88867334404
0.001275340902585748,141164.05606270896,0.0013145824157576355,121866.52609341957
0.0012993189287517197,125926.06771165432,0.0013162565190842055,120804.06033872666
0.0012763611971555442,133184.82189980525,0.0013132396599230024,120748.54129499654
0.0012796904220264721,150965.74325660313,0.0013101932916247767,121089.29010562331
0.0013272525666532028,146338.2087495427,0.0013118365639098596,121692.38421277967
0.0012896480607629587,144804.66177612648,0.0013123627881798927,121002.9799893229
0.0012725478337060404,134719.93473597878,0.001309003237163698,121366.99739363548
0.001272402552797473,137698.00069102127,0.0013084496293371654,119848.78954495916
0.0012824080079987248,135195.61866029497,0.0013085035014645259,119813.59351401014
0.0012805268904383655,140862.75651290742,0.0013070425085973192,119144.3718642466
0.0013000154773515349,137547.04676591826,0.0013088612785947596,119188.71983405446
0.0012748622950101902,137574.51428319252,0.001308432179417549,118785.21479836683
0.0012996098081433961,134012.42237334003,0.001309096059088763,118764.26815674287
0.0012645527135778602,139560.34282868088,0.0013066105712052256,118811.00079379507
0.0012795895072475313,121620.42744410774,0.0013035430922078795,117846.78318365359
0.0012939724032338638,133733.2008248316,0.0013079518604031566,115897.69786333275
0.0012780468933528883,133488.01253798063,0.0013057769708971871,116370.01735670013
0.0012760203749436715,147810.65123907395,0.0013054672219541543,119052.44476095893
0.0012925689548308706,115325.60046484912,0.001307124722917666,118466.01285641683
0.0012708188903624426,159128.52658190223,0.001303573734955002,118183.35337957216
0.0013136247337216754,120450.88509504161,0.0013043574787584137,118605.07080875336
0.0012976338145853047,119245.15462041601,0.001305720169391827,116506.67150048199
0.0012554030957788052,135121.40726092196,0.001306638693228734,117159.28771670669
0.0012677056225523212,123376.88757658712,0.0013029827171017667,116850.14684626937
0.0012718722321861176,129240.38381409766,0.001303447632385715,115541.33049931936
0.0012763352845255515,146178.9724200127,0.0013030828968262024,116691.42509916725
0.0013879212159433212,116939.69158334815,0.0013016123810081512,117625.78424754416
0.001268647338660375,140708.9050665143,0.0013010921539853332,116416.63182815902
0.0012667508594089143,148413.00547152176,0.001302350261861991,116441.08595223003
0.0012719672706331291,131976.04930232398,0.0012999241360999575,117454.96580410677
0.0013183204252030436,127053.72526246036,0.0013018803259534544,116475.83959185191
0.0012711059215238809,147173.3840653752,0.0013021994440379735,116205.46616914244
0.001279454686481365,122260.73934862879,0.0013017407296928901,114951.7689459489
0.0012893849076546905,131731.95017107567,0.0013024083971103022,115092.94436506143
0.001341089644184217,134022.06232251867,0.0013042015539112578,116649.08696952873
0.001261261606681355,143570.84955291817,0.0013015170447545706,116784.54514157005
0.0012767612521013643,130240.58094665954,0.0013013661601128106,117086.5875141485
