3122,CANTERBURY_RD E of STANHOPE_GV,7,7/10/06,13652
3122,CANTERBURY_RD E of STANHOPE_GV,1,8/10/06,10538
3122,CANTERBURY_RD E of STANHOPE_GV,2,9/10/06,14073
3122,CANTERBURY_RD E of STANHOPE_GV,3,10/10/06,14948
3122,CANTERBURY_RD E of STANHOPE_GV,4,11/10/06,15209
3122,CANTERBURY_RD E of STANHOPE_GV,5,12/10/06,15413
3122,CANTERBURY_RD E of STANHOPE_GV,6,13/10/06,15821
3122,CANTERBURY_RD E of STANHOPE_GV,7,14/10/06,13643
3122,CANTERBURY_RD E of STANHOPE_GV,1,15/10/06,10560
3122,CANTERBURY_RD E of STANHOPE_GV,2,16/10/06,14097
3122,CANTERBURY_RD E of STANHOPE_GV,3,17/10/06,15157
3122,CANTERBURY_RD E of STANHOPE_GV,4,18/10/06,15527
3122,CANTERBURY_RD E of STANHOPE_GV,5,19/10/06,15578
3122,CANTERBURY_RD E of STANHOPE_GV,6,20/10/06,15932
3122,CANTERBURY_RD E of STANHOPE_GV,7,21/10/06,13247
3122,CANTERBURY_RD E of STANHOPE_GV,1,22/10/06,10609
3122,CANTERBURY_RD E of STANHOPE_GV,2,23/10/06,13981
3122,CANTERBURY_RD E of STANHOPE_GV,3,24/10/06,14834
3122,CANTERBURY_RD E of STANHOPE_GV,4,25/10/06,15087
3122,CANTERBURY_RD E of STANHOPE_GV,5,26/10/06,15514
3122,CANTERBURY_RD E of STANHOPE_GV,6,27/10/06,15994
3122,CANTERBURY_RD E of STANHOPE_GV,7,28/10/06,13186
3122,CANTERBURY_RD E of STANHOPE_GV,1,29/10/06,10263
3122,CANTERBURY_RD E of STANHOPE_GV,2,30/10/06,13927
3122,CANTERBURY_RD E of STANHOPE_GV,3,31/10/06,14590
3122,STANHOPE_GV S of CANTERBURY_RD,1,1/10/06,6514
3122,STANHOPE_GV S of CANTERBURY_RD,2,2/10/06,9592
3122,STANHOPE_GV S of CANTERBURY_RD,3,3/10/06,10149
3122,STANHOPE_GV S of CANTERBURY_RD,4,4/10/06,10038
3122,STANHOPE_GV S of CANTERBURY_RD,5,5/10/06,10636
3122,STANHOPE_GV S of CANTERBURY_RD,6,6/10/06,10927
3122,STANHOPE_GV S of CANTERBURY_RD,7,7/10/06,9198
3122,STANHOPE_GV S of CANTERBURY_RD,1,8/10/06,6857
3122,STANHOPE_GV S of CANTERBURY_RD,2,9/10/06,9620
3122,STANHOPE_GV S of CANTERBURY_RD,3,10/10/06,10475
3122,STANHOPE_GV S of CANTERBURY_RD,4,11/10/06,10347
3122,STANHOPE_GV S of CANTERBURY_RD,5,12/10/06,10576
3122,STANHOPE_GV S of CANTERBURY_RD,6,13/10/06,10753
3122,STANHOPE_GV S of CANTERBURY_RD,7,14/10/06,9323
3122,STANHOPE_GV S of CANTERBURY_RD,1,15/10/06,7172
3122,STANHOPE_GV S of CANTERBURY_RD,2,16/10/06,9729
3122,STANHOPE_GV S of CANTERBURY_RD,3,17/10/06,10437
3122,STANHOPE_GV S of CANTERBURY_RD,4,18/10/06,10561
3122,STANHOPE_GV S of CANTERBURY_RD,5,19/10/06,10856
3122,STANHOPE_GV S of CANTERBURY_RD,6,20/10/06,10845
3122,STANHOPE_GV S of CANTERBURY_RD,7,21/10/06,9114
3122,STANHOPE_GV S of CANTERBURY_RD,1,22/10/06,6989
3122,STANHOPE_GV S of CANTERBURY_RD,2,23/10/06,9584
3122,STANHOPE_GV S of CANTERBURY_RD,3,24/10/06,10145
3122,STANHOPE_GV S of CANTERBURY_RD,4,25/10/06,10283
3122,STANHOPE_GV S of CANTERBURY_RD,5,26/10/06,10632
3122,STANHOPE_GV S of CANTERBURY_RD,6,27/10/06,10813
3122,STANHOPE_GV S of CANTERBURY_RD,7,28/10/06,9138
3122,STANHOPE_GV S of CANTERBURY_RD,1,29/10/06,6703
3122,STANHOPE_GV S of CANTERBURY_RD,2,30/10/06,9523
3122,STANHOPE_GV S of CANTERBURY_RD,3,31/10/06,10001
3122,CANTERBURY_RD W of STANHOPE_GV,1,1/10/06,7789
3122,CANTERBURY_RD W of STANHOPE_GV,2,2/10/06,10998
3122,CANTERBURY_RD W of STANHOPE_GV,3,3/10/06,11666
3122,CANTERBURY_RD W of STANHOPE_GV,4,4/10/06,11991
3122,CANTERBURY_RD W of STANHOPE_GV,5,5/10/06,12147
3122,CANTERBURY_RD W of STANHOPE_GV,6,6/10/06,12630
3122,CANTERBURY_RD W of STANHOPE_GV,7,7/10/06,10646
3122,CANTERBURY_RD W of STANHOPE_GV,1,8/10/06,7978
3122,CANTERBURY_RD W of STANHOPE_GV,2,9/10/06,11120
3122,CANTERBURY_RD W of STANHOPE_GV,3,10/10/06,11916
3122,CANTERBURY_RD W of STANHOPE_GV,4,11/10/06,11872
3122,CANTERBURY_RD W of STANHOPE_GV,5,12/10/06,12123
3122,CANTERBURY_RD W of STANHOPE_GV,6,13/10/06,12193
3122,CANTERBURY_RD W of STANHOPE_GV,7,14/10/06,10698
3122,CANTERBURY_RD W of STANHOPE_GV,1,15/10/06,8381
3122,CANTERBURY_RD W of STANHOPE_GV,2,16/10/06,11219
3122,CANTERBURY_RD W of STANHOPE_GV,3,17/10/06,11924
3122,CANTERBURY_RD W of STANHOPE_GV,4,18/10/06,12213
3122,CANTERBURY_RD W of STANHOPE_GV,5,19/10/06,12292
3122,CANTERBURY_RD W of STANHOPE_GV,6,20/10/06,12148
3122,CANTERBURY_RD W of STANHOPE_GV,7,21/10/06,10238
3122,CANTERBURY_RD W of STANHOPE_GV,1,22/10/06,8203
3122,CANTERBURY_RD W of STANHOPE_GV,2,23/10/06,10949
3122,CANTERBURY_RD W of STANHOPE_GV,3,24/10/06,11783
3122,CANTERBURY_RD W of STANHOPE_GV,4,25/10/06,12060
3122,CANTERBURY_RD W of STANHOPE_GV,5,26/10/06,12227
3122,CANTERBURY_RD W of STANHOPE_GV,6,27/10/06,12509
3122,CANTERBURY_RD W of STANHOPE_GV,7,28/10/06,10165
3122,CANTERBURY_RD W of STANHOPE_GV,1,29/10/06,8121
3122,CANTERBURY_RD W of STANHOPE_GV,2,30/10/06,11026
3122,CANTERBURY_RD W of STANHOPE_GV,3,31/10/06,11811
3126,CANTERBURY_RD E of WARRIGAL_RD,1,1/10/06,10269
3126,CANTERBURY_RD E of WARRIGAL_RD,2,2/10/06,13739
3126,CANTERBURY_RD E of WARRIGAL_RD,3,3/10/06,14540
3126,CANTERBURY_RD E of WARRIGAL_RD,4,4/10/06,14561
3126,CANTERBURY_RD E of WARRIGAL_RD,5,5/10/06,15173
3126,CANTERBURY_RD E of WARRIGAL_RD,6,6/10/06,15454
3126,CANTERBURY_RD E of WARRIGAL_RD,7,7/10/06,13119
3126,CANTERBURY_RD E of WARRIGAL_RD,1,8/10/06,11009
3126,CANTERBURY_RD E of WARRIGAL_RD,2,9/10/06,13899
3126,CANTERBURY_RD E of WARRIGAL_RD,3,10/10/06,14856
3126,CANTERBURY_RD E of WARRIGAL_RD,4,11/10/06,15227
3126,CANTERBURY_RD E of WARRIGAL_RD,5,12/10/06,14857
3126,CANTERBURY_RD E of WARRIGAL_RD,6,13/10/06,15134
3126,CANTERBURY_RD E of WARRIGAL_RD,7,14/10/06,13179
3126,CANTERBURY_RD E of WARRIGAL_RD,1,15/10/06,10865
3126,CANTERBURY_RD E of WARRIGAL_RD,2,16/10/06,13990
3126,CANTERBURY_RD E of WARRIGAL_RD,3,17/10/06,14941
3126,CANTERBURY_RD E of WARRIGAL_RD,4,18/10/06,14998
3126,CANTERBURY_RD E of WARRIGAL_RD,5,19/10/06,15195
3126,CANTERBURY_RD E of WARRIGAL_RD,6,20/10/06,15308
3126,CANTERBURY_RD E of WARRIGAL_RD,7,21/10/06,13098
3126,CANTERBURY_RD E of WARRIGAL_RD,1,22/10/06,11125
3126,CANTERBURY_RD E of WARRIGAL_RD,2,23/10/06,13996
3126,CANTERBURY_RD E of WARRIGAL_RD,3,24/10/06,14648
3126,CANTERBURY_RD E of WARRIGAL_RD,4,25/10/06,14915
3126,CANTERBURY_RD E of WARRIGAL_RD,5,26/10/06,15130
3126,CANTERBURY_RD E of WARRIGAL_RD,6,27/10/06,15368
3126,CANTERBURY_RD E of WARRIGAL_RD,7,28/10/06,12724
3126,CANTERBURY_RD E of WARRIGAL_RD,1,29/10/06,10760
3126,CANTERBURY_RD E of WARRIGAL_RD,2,30/10/06,14191
3126,CANTERBURY_RD E of WARRIGAL_RD,3,31/10/06,14629
3126,WARRIGAL_RD S of CANTERBURY_RD,1,1/10/06,6644
3126,WARRIGAL_RD S of CANTERBURY_RD,2,2/10/06,8014
3126,WARRIGAL_RD S of CANTERBURY_RD,3,3/10/06,8612
3126,WARRIGAL_RD S of CANTERBURY_RD,4,4/10/06,8694
3126,WARRIGAL_RD S of CANTERBURY_RD,5,5/10/06,8862
3126,WARRIGAL_RD S of CANTERBURY_RD,6,6/10/06,9146
3126,WARRIGAL_RD S of CANTERBURY_RD,7,7/10/06,8406
3126,WARRIGAL_RD S of CANTERBURY_RD,1,8/10/06,6985
3126,WARRIGAL_RD S of CANTERBURY_RD,2,9/10/06,8547
3126,WARRIGAL_RD S of CANTERBURY_RD,3,10/10/06,8957
3126,WARRIGAL_RD S of CANTERBURY_RD,4,11/10/06,8954
3126,WARRIGAL_RD S of CANTERBURY_RD,5,12/10/06,9067
3126,WARRIGAL_RD S of CANTERBURY_RD,6,13/10/06,9222
3126,WARRIGAL_RD S of CANTERBURY_RD,7,14/10/06,8294
3126,WARRIGAL_RD S of CANTERBURY_RD,1,15/10/06,6946
3126,WARRIGAL_RD S of CANTERBURY_RD,2,16/10/06,8543
3126,WARRIGAL_RD S of CANTERBURY_RD,3,17/10/06,8629
3126,WARRIGAL_RD S of CANTERBURY_RD,4,18/10/06,8868
3126,WARRIGAL_RD S of CANTERBURY_RD,5,19/10/06,8550
3126,WARRIGAL_RD S of CANTERBURY_RD,6,20/10/06,9166
3126,WARRIGAL_RD S of CANTERBURY_RD,7,21/10/06,7862
3126,WARRIGAL_RD S of CANTERBURY_RD,1,22/10/06,6624
3126,WARRIGAL_RD S of CANTERBURY_RD,2,23/10/06,8677
3126,WARRIGAL_RD S of CANTERBURY_RD,3,24/10/06,8607
3126,WARRIGAL_RD S of CANTERBURY_RD,4,25/10/06,8523
3126,WARRIGAL_RD S of CANTERBURY_RD,5,26/10/06,8885
3126,WARRIGAL_RD S of CANTERBURY_RD,6,27/10/06,9050
3126,WARRIGAL_RD S of CANTERBURY_RD,7,28/10/06,8096
3126,WARRIGAL_RD S of CANTERBURY_RD,1,29/10/06,7044
3126,WARRIGAL_RD S of CANTERBURY_RD,2,30/10/06,8268
3126,WARRIGAL_RD S of CANTERBURY_RD,3,31/10/06,8537
3126,CANTERBURY_RD W of WARRIGAL_RD,1,1/10/06,13190
3126,CANTERBURY_RD W of WARRIGAL_RD,2,2/10/06,17734
3126,CANTERBURY_RD W of WARRIGAL_RD,3,3/10/06,18415
3126,CANTERBURY_RD W of WARRIGAL_RD,4,4/10/06,18089
3126,CANTERBURY_RD W of WARRIGAL_RD,5,5/10/06,18657
3126,CANTERBURY_RD W of WARRIGAL_RD,6,6/10/06,19349
3126,CANTERBURY_RD W of WARRIGAL_RD,7,7/10/06,16086
3126,CANTERBURY_RD W of WARRIGAL_RD,1,8/10/06,13703
3126,CANTERBURY_RD W of WARRIGAL_RD,2,9/10/06,17787
3126,CANTERBURY_RD W of WARRIGAL_RD,3,10/10/06,18882
3126,CANTERBURY_RD W of WARRIGAL_RD,4,11/10/06,18754
3126,CANTERBURY_RD W of WARRIGAL_RD,5,12/10/06,18583
3126,CANTERBURY_RD W of WARRIGAL_RD,6,13/10/06,19133
3126,CANTERBURY_RD W of WARRIGAL_RD,7,14/10/06,16287
3126,CANTERBURY_RD W of WARRIGAL_RD,1,15/10/06,14025
3126,CANTERBURY_RD W of WARRIGAL_RD,2,16/10/06,18372
3126,CANTERBURY_RD W of WARRIGAL_RD,3,17/10/06,18928
3126,CANTERBURY_RD W of WARRIGAL_RD,4,18/10/06,18917
3126,CANTERBURY_RD W of WARRIGAL_RD,5,19/10/06,18733
3126,CANTERBURY_RD W of WARRIGAL_RD,6,20/10/06,19158
3126,CANTERBURY_RD W of WARRIGAL_RD,7,21/10/06,15406
3126,CANTERBURY_RD W of WARRIGAL_RD,1,22/10/06,14151
3126,CANTERBURY_RD W of WARRIGAL_RD,2,23/10/06,17717
3126,CANTERBURY_RD W of WARRIGAL_RD,3,24/10/06,18224
3126,CANTERBURY_RD W of WARRIGAL_RD,4,25/10/06,19077
3126,CANTERBURY_RD W of WARRIGAL_RD,5,26/10/06,18696
3126,CANTERBURY_RD W of WARRIGAL_RD,6,27/10/06,18550
3126,CANTERBURY_RD W of WARRIGAL_RD,7,28/10/06,14898
3126,CANTERBURY_RD W of WARRIGAL_RD,1,29/10/06,14204
3126,CANTERBURY_RD W of WARRIGAL_RD,2,30/10/06,18126
3126,CANTERBURY_RD W of WARRIGAL_RD,3,31/10/06,18548
3127,BALWYN_RD N of CANTERBURY_RD,1,1/10/06,4397
3127,BALWYN_RD N of CANTERBURY_RD,2,2/10/06,6311
3127,BALWYN_RD N of CANTERBURY_RD,3,3/10/06,6682
3127,BALWYN_RD N of CANTERBURY_RD,4,4/10/06,6799
3127,BALWYN_RD N of CANTERBURY_RD,5,5/10/06,7093
3127,BALWYN_RD N of CANTERBURY_RD,6,6/10/06,7338
3127,BALWYN_RD N of CANTERBURY_RD,7,7/10/06,6305
3127,BALWYN_RD N of CANTERBURY_RD,1,8/10/06,4684
3127,BALWYN_RD N of CANTERBURY_RD,2,9/10/06,6306
3127,BALWYN_RD N of CANTERBURY_RD,3,10/10/06,6726
3127,BALWYN_RD N of CANTERBURY_RD,4,11/10/06,6874
3127,BALWYN_RD N of CANTERBURY_RD,5,12/10/06,7095
3127,BALWYN_RD N of CANTERBURY_RD,6,13/10/06,7254
3127,BALWYN_RD N of CANTERBURY_RD,7,14/10/06,6274
3127,BALWYN_RD N of CANTERBURY_RD,1,15/10/06,4561
3127,BALWYN_RD N of CANTERBURY_RD,2,16/10/06,6513
3127,BALWYN_RD N of CANTERBURY_RD,3,17/10/06,6847
3127,BALWYN_RD N of CANTERBURY_RD,4,18/10/06,7154
3127,BALWYN_RD N of CANTERBURY_RD,5,19/10/06,7307
3127,BALWYN_RD N of CANTERBURY_RD,6,20/10/06,7354
3127,BALWYN_RD N of CANTERBURY_RD,7,21/10/06,6375
3127,BALWYN_RD N of CANTERBURY_RD,1,22/10/06,4576
3127,BALWYN_RD N of CANTERBURY_RD,2,23/10/06,6462
3127,BALWYN_RD N of CANTERBURY_RD,1,29/10/06,4675
3127,BALWYN_RD N of CANTERBURY_RD,2,30/10/06,6479
3127,BALWYN_RD N of CANTERBURY_RD,3,31/10/06,6929
3127,CANTERBURY_RD E of BALWYN_RD,1,1/10/06,11724
3127,CANTERBURY_RD E of BALWYN_RD,2,2/10/06,15546
3127,CANTERBURY_RD E of BALWYN_RD,3,3/10/06,16742
3127,CANTERBURY_RD E of BALWYN_RD,4,4/10/06,16887
3127,CANTERBURY_RD E of BALWYN_RD,5,5/10/06,17128
3127,CANTERBURY_RD E of BALWYN_RD,6,6/10/06,17591
3127,CANTERBURY_RD E of BALWYN_RD,7,7/10/06,15158
3127,CANTERBURY_RD E of BALWYN_RD,1,8/10/06,12225
3127,CANTERBURY_RD E of BALWYN_RD,2,9/10/06,15629
3127,CANTERBURY_RD E of BALWYN_RD,3,10/10/06,16969
3127,CANTERBURY_RD E of BALWYN_RD,4,11/10/06,17068
3127,CANTERBURY_RD E of BALWYN_RD,5,12/10/06,17050
3127,CANTERBURY_RD E of BALWYN_RD,6,13/10/06,17213
3127,CANTERBURY_RD E of BALWYN_RD,7,14/10/06,14971
3127,CANTERBURY_RD E of BALWYN_RD,1,15/10/06,12113
3127,CANTERBURY_RD E of BALWYN_RD,2,16/10/06,15930
3127,CANTERBURY_RD E of BALWYN_RD,3,17/10/06,16980
3127,CANTERBURY_RD E of BALWYN_RD,4,18/10/06,17182
3127,CANTERBURY_RD E of BALWYN_RD,5,19/10/06,17106
3127,CANTERBURY_RD E of BALWYN_RD,6,20/10/06,17257
3127,CANTERBURY_RD E of BALWYN_RD,7,21/10/06,14735
3127,CANTERBURY_RD E of BALWYN_RD,1,22/10/06,12430
3127,CANTERBURY_RD E of BALWYN_RD,2,23/10/06,15687
3127,CANTERBURY_RD E of BALWYN_RD,1,29/10/06,12087
3127,CANTERBURY_RD E of BALWYN_RD,2,30/10/06,15887
3127,CANTERBURY_RD E of BALWYN_RD,3,31/10/06,16712
3127,CANTERBURY_RD W of BALWYN_RD,1,1/10/06,9720
3127,CANTERBURY_RD W of BALWYN_RD,2,2/10/06,13881
3127,CANTERBURY_RD W of BALWYN_RD,3,3/10/06,14836
3127,CANTERBURY_RD W of BALWYN_RD,4,4/10/06,15060
3127,CANTERBURY_RD W of BALWYN_RD,5,5/10/06,15228
3127,CANTERBURY_RD W of BALWYN_RD,6,6/10/06,15623
3127,CANTERBURY_RD W of BALWYN_RD,7,7/10/06,12806
3127,CANTERBURY_RD W of BALWYN_RD,1,8/10/06,9962
3127,CANTERBURY_RD W of BALWYN_RD,2,9/10/06,14190
3127,CANTERBURY_RD W of BALWYN_RD,3,10/10/06,14994
3127,CANTERBURY_RD W of BALWYN_RD,4,11/10/06,15110
3127,CANTERBURY_RD W of BALWYN_RD,5,12/10/06,15077
3127,CANTERBURY_RD W of BALWYN_RD,6,13/10/06,15131
3127,CANTERBURY_RD W of BALWYN_RD,7,14/10/06,12861
3127,CANTERBURY_RD W of BALWYN_RD,1,15/10/06,10364
3127,CANTERBURY_RD W of BALWYN_RD,2,16/10/06,14097
3127,CANTERBURY_RD W of BALWYN_RD,3,17/10/06,14976
3127,CANTERBURY_RD W of BALWYN_RD,4,18/10/06,15439
3127,CANTERBURY_RD W of BALWYN_RD,5,19/10/06,15489
3127,CANTERBURY_RD W of BALWYN_RD,6,20/10/06,15200
3127,CANTERBURY_RD W of BALWYN_RD,7,21/10/06,12383
3127,CANTERBURY_RD W of BALWYN_RD,1,22/10/06,10338
3127,CANTERBURY_RD W of BALWYN_RD,2,23/10/06,14005
3127,CANTERBURY_RD W of BALWYN_RD,1,29/10/06,10459
3127,CANTERBURY_RD W of BALWYN_RD,2,30/10/06,14007
3127,CANTERBURY_RD W of BALWYN_RD,3,31/10/06,14729
3180,DONCASTER_RD E of BALWYN_RD,1,1/10/06,6017
3180,DONCASTER_RD E of BALWYN_RD,2,2/10/06,8726
3180,DONCASTER_RD E of BALWYN_RD,3,3/10/06,9172
3180,DONCASTER_RD E of BALWYN_RD,4,4/10/06,9475
3180,DONCASTER_RD E of BALWYN_RD,5,5/10/06,9736
3180,DONCASTER_RD E of BALWYN_RD,6,6/10/06,9758
3180,DONCASTER_RD E of BALWYN_RD,7,7/10/06,8178
3180,DONCASTER_RD E of BALWYN_RD,1,8/10/06,6131
3180,DONCASTER_RD E of BALWYN_RD,2,9/10/06,8978
3180,DONCASTER_RD E of BALWYN_RD,3,10/10/06,9374
3180,DONCASTER_RD E of BALWYN_RD,4,11/10/06,9255
3180,DONCASTER_RD E of BALWYN_RD,5,12/10/06,9551
3180,DONCASTER_RD E of BALWYN_RD,6,13/10/06,9851
3180,DONCASTER_RD E of BALWYN_RD,7,14/10/06,8266
3180,DONCASTER_RD E of BALWYN_RD,1,15/10/06,6099
3180,DONCASTER_RD E of BALWYN_RD,2,16/10/06,8812
3180,DONCASTER_RD E of BALWYN_RD,3,17/10/06,9572
3180,DONCASTER_RD E of BALWYN_RD,4,18/10/06,9543
3180,DONCASTER_RD E of BALWYN_RD,5,19/10/06,9871
3180,DONCASTER_RD E of BALWYN_RD,6,20/10/06,9945
3180,DONCASTER_RD E of BALWYN_RD,7,21/10/06,8486
3180,DONCASTER_RD E of BALWYN_RD,1,22/10/06,6499
3180,DONCASTER_RD E of BALWYN_RD,2,23/10/06,9081
3180,DONCASTER_RD E of BALWYN_RD,3,24/10/06,9390
3180,DONCASTER_RD E of BALWYN_RD,4,25/10/06,9565
3180,DONCASTER_RD E of BALWYN_RD,5,26/10/06,9773
3180,DONCASTER_RD E of BALWYN_RD,6,27/10/06,9960
3180,DONCASTER_RD E of BALWYN_RD,7,28/10/06,8183
3180,DONCASTER_RD E of BALWYN_RD,1,29/10/06,6350
3180,DONCASTER_RD E of BALWYN_RD,2,30/10/06,9050
3180,DONCASTER_RD E of BALWYN_RD,3,31/10/06,9616
3180,BALWYN_RD S of DONCASTER_RD,1,1/10/06,4548
3180,BALWYN_RD S of DONCASTER_RD,2,2/10/06,7090
3180,BALWYN_RD S of DONCASTER_RD,3,3/10/06,7434
3180,BALWYN_RD S of DONCASTER_RD,4,4/10/06,7506
3180,BALWYN_RD S of DONCASTER_RD,5,5/10/06,7605
3180,BALWYN_RD S of DONCASTER_RD,6,6/10/06,7680
3180,BALWYN_RD S of DONCASTER_RD,7,7/10/06,6724
3180,BALWYN_RD S of DONCASTER_RD,1,8/10/06,4846
3180,BALWYN_RD S of DONCASTER_RD,2,9/10/06,7276
3180,BALWYN_RD S of DONCASTER_RD,3,10/10/06,7562
3180,BALWYN_RD S of DONCASTER_RD,4,11/10/06,7680
3180,BALWYN_RD S of DONCASTER_RD,5,12/10/06,7690
3180,BALWYN_RD S of DONCASTER_RD,6,13/10/06,7772
3180,BALWYN_RD S of DONCASTER_RD,7,14/10/06,6815
3180,BALWYN_RD S of DONCASTER_RD,1,15/10/06,4949
3180,BALWYN_RD S of DONCASTER_RD,2,16/10/06,7300
3180,BALWYN_RD S of DONCASTER_RD,3,17/10/06,7547
3180,BALWYN_RD S of DONCASTER_RD,4,18/10/06,7543
3180,BALWYN_RD S of DONCASTER_RD,5,19/10/06,7673
3180,BALWYN_RD S of DONCASTER_RD,6,20/10/06,7651
3180,BALWYN_RD S of DONCASTER_RD,7,21/10/06,6597
3180,BALWYN_RD S of DONCASTER_RD,1,22/10/06,5028
3180,BALWYN_RD S of DONCASTER_RD,2,23/10/06,7066
3180,BALWYN_RD S of DONCASTER_RD,3,24/10/06,7476
3180,BALWYN_RD S of DONCASTER_RD,4,25/10/06,7436
3180,BALWYN_RD S of DONCASTER_RD,5,26/10/06,7730
3180,BALWYN_RD S of DONCASTER_RD,6,27/10/06,7647
3180,BALWYN_RD S of DONCASTER_RD,7,28/10/06,6534
3180,BALWYN_RD S of DONCASTER_RD,1,29/10/06,4905
3180,BALWYN_RD S of DONCASTER_RD,2,30/10/06,7283
3180,BALWYN_RD S of DONCASTER_RD,3,31/10/06,7600
3180,DONCASTER_RD W of BALWYN_RD,1,1/10/06,3584
3180,DONCASTER_RD W of BALWYN_RD,2,2/10/06,6212
3180,DONCASTER_RD W of BALWYN_RD,3,3/10/06,7057
3180,DONCASTER_RD W of BALWYN_RD,4,4/10/06,7195
3180,DONCASTER_RD W of BALWYN_RD,5,5/10/06,6977
3180,DONCASTER_RD W of BALWYN_RD,6,6/10/06,6977
3180,DONCASTER_RD W of BALWYN_RD,7,7/10/06,6282
3180,DONCASTER_RD W of BALWYN_RD,1,8/10/06,4686
3180,DONCASTER_RD W of BALWYN_RD,2,9/10/06,6692
3180,DONCASTER_RD W of BALWYN_RD,3,10/10/06,6898
3180,DONCASTER_RD W of BALWYN_RD,4,11/10/06,7028
3180,DONCASTER_RD W of BALWYN_RD,5,12/10/06,7072
3180,DONCASTER_RD W of BALWYN_RD,6,13/10/06,7462
3180,DONCASTER_RD W of BALWYN_RD,7,14/10/06,6465
3180,DONCASTER_RD W of BALWYN_RD,1,15/10/06,4722
3180,DONCASTER_RD W of BALWYN_RD,2,16/10/06,6663
3180,DONCASTER_RD W of BALWYN_RD,3,17/10/06,7060
3180,DONCASTER_RD W of BALWYN_RD,4,18/10/06,6921
3180,DONCASTER_RD W of BALWYN_RD,5,19/10/06,7330
3180,DONCASTER_RD W of BALWYN_RD,6,20/10/06,6930
3180,DONCASTER_RD W of BALWYN_RD,7,21/10/06,5783
3180,DONCASTER_RD W of BALWYN_RD,1,22/10/06,4104
3180,DONCASTER_RD W of BALWYN_RD,2,23/10/06,6757
3180,DONCASTER_RD W of BALWYN_RD,3,24/10/06,6823
3180,DONCASTER_RD W of BALWYN_RD,4,25/10/06,7178
3180,DONCASTER_RD W of BALWYN_RD,5,26/10/06,6936
3180,DONCASTER_RD W of BALWYN_RD,6,27/10/06,6958
3180,DONCASTER_RD W of BALWYN_RD,7,28/10/06,6570
3180,DONCASTER_RD W of BALWYN_RD,1,29/10/06,4851
3180,DONCASTER_RD W of BALWYN_RD,2,30/10/06,7173
3180,DONCASTER_RD W of BALWYN_RD,3,31/10/06,7054
3662,PRINCESS_ST N of HIGH_ST,1,1/10/06,10688
3662,PRINCESS_ST N of HIGH_ST,2,2/10/06,14448
3662,PRINCESS_ST N of HIGH_ST,3,3/10/06,15676
3662,PRINCESS_ST N of HIGH_ST,4,4/10/06,15562
3662,PRINCESS_ST N of HIGH_ST,5,5/10/06,15909
3662,PRINCESS_ST N of HIGH_ST,6,6/10/06,16036
3662,PRINCESS_ST N of HIGH_ST,7,7/10/06,13755
3662,PRINCESS_ST N of HIGH_ST,1,8/10/06,11031
3662,PRINCESS_ST N of HIGH_ST,2,9/10/06,15172
3662,PRINCESS_ST N of HIGH_ST,3,10/10/06,15760
3662,PRINCESS_ST N of HIGH_ST,4,11/10/06,15383
3662,PRINCESS_ST N of HIGH_ST,5,12/10/06,15912
3662,PRINCESS_ST N of HIGH_ST,6,13/10/06,16001
3662,PRINCESS_ST N of HIGH_ST,7,14/10/06,14027
3662,PRINCESS_ST N of HIGH_ST,1,15/10/06,11266
3662,PRINCESS_ST N of HIGH_ST,2,16/10/06,15374
3662,PRINCESS_ST N of HIGH_ST,3,17/10/06,15822
3662,PRINCESS_ST N of HIGH_ST,4,18/10/06,16101
3662,PRINCESS_ST N of HIGH_ST,5,19/10/06,16242
3662,PRINCESS_ST N of HIGH_ST,6,20/10/06,16152
3662,PRINCESS_ST N of HIGH_ST,7,21/10/06,13742
3662,PRINCESS_ST N of HIGH_ST,1,22/10/06,11156
3662,PRINCESS_ST N of HIGH_ST,2,23/10/06,15102
3662,PRINCESS_ST N of HIGH_ST,3,24/10/06,15650
3662,PRINCESS_ST N of HIGH_ST,4,25/10/06,15979
3662,PRINCESS_ST N of HIGH_ST,5,26/10/06,16099
3662,PRINCESS_ST N of HIGH_ST,6,27/10/06,16013
3662,PRINCESS_ST N of HIGH_ST,7,28/10/06,13827
3662,PRINCESS_ST N of HIGH_ST,1,29/10/06,11334
3662,PRINCESS_ST N of HIGH_ST,2,30/10/06,15063
3662,PRINCESS_ST N of HIGH_ST,3,31/10/06,16042
3662,HIGH_ST NE of PRINCESS_ST,1,1/10/06,8490
3662,HIGH_ST NE of PRINCESS_ST,2,2/10/06,11228
3662,HIGH_ST NE of PRINCESS_ST,3,3/10/06,11714
3662,HIGH_ST NE of PRINCESS_ST,4,4/10/06,11824
3662,HIGH_ST NE of PRINCESS_ST,5,5/10/06,12128
3662,HIGH_ST NE of PRINCESS_ST,6,6/10/06,12313
3662,HIGH_ST NE of PRINCESS_ST,7,7/10/06,10253
3662,HIGH_ST NE of PRINCESS_ST,1,8/10/06,8389
3662,HIGH_ST NE of PRINCESS_ST,2,9/10/06,10711
3662,HIGH_ST NE of PRINCESS_ST,3,10/10/06,11534
3662,HIGH_ST NE of PRINCESS_ST,4,11/10/06,11281
3662,HIGH_ST NE of PRINCESS_ST,5,12/10/06,11683
3662,HIGH_ST NE of PRINCESS_ST,6,13/10/06,12218
3662,HIGH_ST NE of PRINCESS_ST,7,14/10/06,10430
3662,HIGH_ST NE of PRINCESS_ST,1,15/10/06,8168
